#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
1885000,-140738.963753,317.336805886,363
1887500,-140810.596109,315.32512137,363
1890000,-140650.230204,312.346938009,363
1892500,-140166.986327,315.05362837,363
1895000,-140481.599255,313.607643499,363
1897500,-141139.162801,316.321962909,363
1900000,-140825.243162,313.552537642,363
1902500,-140884.351671,313.688633481,363
1905000,-140898.459193,312.449604628,363
1907500,-140895.252935,314.028622836,363
1910000,-140787.37634,313.240350725,363
1912500,-140662.573728,314.800850404,363
1915000,-140774.500499,315.21535578,363
1917500,-140510.063699,311.616261596,363
1920000,-141315.11189,320.127331254,363
1922500,-141089.170403,311.946902116,363
1925000,-140787.51628,316.397998359,363
1927500,-140931.505221,311.254266105,363
1930000,-141468.304317,312.609405939,363
1932500,-140449.778853,313.472876958,363
1935000,-140399.900929,317.203519339,363
1937500,-140838.132183,312.75645652,363
1940000,-140949.672731,312.184078654,363
1942500,-141203.556535,316.227971209,363
1945000,-141830.991972,310.887010569,363
1947500,-141289.713738,320.099878101,363
1950000,-140634.235251,311.894919265,363
1952500,-140454.450042,314.845742235,363
1955000,-141450.128575,317.989679394,363
1957500,-140889.634058,309.848640888,363
1960000,-141019.435981,315.864086506,363
1962500,-140993.425985,315.383614863,363
1965000,-140872.422137,314.082382276,363
1967500,-140532.877021,313.656274177,363
1970000,-140470.152905,316.573245135,363
1972500,-141229.780529,316.027572034,363
1975000,-141140.32188,314.692630388,363
1977500,-139756.632535,314.572333954,363
1980000,-139662.249042,315.619973949,363
1982500,-140882.824186,313.81199827,363
1985000,-141287.169202,310.684626754,363
1987500,-141222.411242,317.294133712,363
1990000,-141357.893312,313.912324263,363
1992500,-140822.841274,314.089731677,363
1995000,-140955.652563,315.501570991,363
1997500,-140836.900088,314.18015473,363
2000000,-140489.734262,315.917408369,363
2002500,-140557.133599,316.869709106,363
2005000,-141311.998666,311.412593711,363
2007500,-140192.743229,312.990728428,363
2010000,-141374.852257,316.423119226,363
2012500,-140584.276255,317.424636638,363
2015000,-140818.292874,314.974938208,363
2017500,-141230.839782,318.15013777,363
2020000,-140637.661251,316.704689377,363
2022500,-140820.692123,314.6262318,363
2025000,-140873.061198,312.800741384,363
2027500,-140924.190545,313.928098788,363
2030000,-139870.222109,314.747450744,363
2032500,-141108.220326,317.640349607,363
2035000,-140146.167714,312.345010544,363
2037500,-140152.570396,315.124117799,363
2040000,-141053.742895,313.81507657,363
2042500,-140496.839259,316.225194091,363
2045000,-140960.20207,317.074459104,363
2047500,-140889.668614,313.578118638,363
2050000,-140327.206715,311.352525602,363
2052500,-139968.065508,318.936931924,363
2055000,-140081.028711,314.889609691,363
2057500,-141476.766213,312.852345299,363
2060000,-141680.251735,313.809148773,363
2062500,-141358.145122,316.001358751,363
2065000,-140833.664916,312.011336513,363
2067500,-140462.399758,313.024873703,363
2070000,-140503.633758,312.399651635,363
2072500,-140283.870131,316.67457532,363
2075000,-141301.457387,315.499416007,363
2077500,-140795.701296,316.379078773,363
2080000,-140878.750529,317.765698878,363
2082500,-140630.28901,315.161209392,363
2085000,-140216.683451,311.196029344,363
2087500,-140374.379332,318.228192942,363
2090000,-141463.344667,313.411174648,363
2092500,-140388.60568,317.286414757,363
2095000,-140683.041134,314.93568719,363
2097500,-140113.979521,312.692802433,363
2100000,-140521.938076,319.177612736,363
2102500,-141015.836209,315.344922582,363
2105000,-140604.990876,316.664833228,363
2107500,-140943.331069,312.28580939,363
2110000,-141525.208193,312.338507545,363
2112500,-141034.23086,312.490726998,363
2115000,-141320.60787,313.071517968,363
2117500,-140961.109249,315.583576659,363
2120000,-141032.597498,320.187110285,363
2122500,-141160.13504,314.472303369,363
2125000,-140866.123337,314.084878257,363
2127500,-141074.173862,318.287069829,363
2130000,-140631.24761,314.362795767,363
2132500,-141096.74871,317.598090859,363
2135000,-140823.277477,309.866326996,363
2137500,-140619.511725,320.698304828,363
2140000,-140219.470855,311.296153914,363
2142500,-140476.957218,312.989794066,363
2145000,-141141.040075,314.799051962,363
2147500,-141016.169803,308.208222365,363
2150000,-141071.368528,314.570681169,363
2152500,-140046.009527,317.919096001,363
2155000,-140575.056449,315.863126898,363
2157500,-141125.682365,315.696140383,363
2160000,-140755.104929,312.899088609,363
2162500,-140090.65932,312.795338765,363
2165000,-140190.49994,310.718137332,363
2167500,-140034.434728,314.510354383,363
2170000,-141134.565164,314.728208342,363
2172500,-140891.785217,314.367435582,363
2175000,-141731.073765,316.222428007,363
2177500,-140364.404127,315.882188852,363
2180000,-141300.796236,318.922645353,363
2182500,-141000.308927,315.143594878,363
2185000,-140053.79826,318.910251583,363
2187500,-140015.653989,317.320938013,363
2190000,-140383.471649,308.191037754,363
2192500,-140246.054788,316.242234425,363
2195000,-140482.627742,308.903813081,363
2197500,-141237.954316,315.068600244,363
2200000,-140099.266701,312.700227515,363
2202500,-140321.56062,314.41840175,363
2205000,-140516.551025,312.833068934,363
2207500,-140302.983828,314.649293445,363
2210000,-141076.800686,314.573933431,363
2212500,-140518.924743,316.308273951,363
2215000,-140381.375291,315.008487552,363
2217500,-139637.49228,311.500273642,363
2220000,-140566.700736,314.883425413,363
2222500,-141169.090423,319.43272933,363
2225000,-140637.786932,314.828769374,363
2227500,-140967.739352,315.827523943,363
2230000,-141078.393438,314.479324814,363
2232500,-140846.91045,315.000205186,363
2235000,-140463.954456,311.559169441,363
2237500,-140205.172302,319.19233784,363
2240000,-141190.094661,316.415864255,363
2242500,-140366.246538,314.539952049,363
2245000,-140399.595943,314.963473224,363
2247500,-139739.931354,314.266552915,363
2250000,-139826.749519,313.259649814,363
2252500,-139787.180532,312.784699368,363
2255000,-140017.335186,311.577420452,363
2257500,-139939.618067,308.726961563,363
2260000,-140363.047858,316.863448522,363
2262500,-140454.336602,315.422197796,363
2265000,-140377.400692,315.38521958,363
2267500,-141067.598493,313.079370391,363
2270000,-140316.849217,311.301398988,363
2272500,-140764.355669,314.758135895,363
2275000,-140528.647374,319.41147809,363
2277500,-140883.270548,316.395322916,363
2280000,-141186.84079,311.413029565,363
2282500,-140720.710149,316.355916266,363
2285000,-140357.424777,311.262249205,363
2287500,-140526.603286,315.320547534,363
2290000,-141000.187211,313.604222389,363
2292500,-141335.916564,314.877950198,363
2295000,-140677.328122,311.94733875,363
2297500,-140274.244775,310.952150798,363
2300000,-140551.618047,315.858183464,363
2302500,-140141.686119,311.354882931,363
2305000,-140667.85124,317.729308234,363
2307500,-141019.269996,316.825608969,363
2310000,-140522.175545,315.747812196,363
2312500,-141594.46816,317.03885898,363
2315000,-141291.415763,314.00213366,363
2317500,-141820.801345,307.864465406,363
2320000,-140522.71717,313.18259727,363
2322500,-140934.988047,312.794660232,363
2325000,-141278.377954,315.846524079,363
2327500,-141186.869238,311.192741327,363
2330000,-141031.847785,315.567438554,363
2332500,-140723.621376,316.217083658,363
2335000,-140955.339484,311.562427179,363
2337500,-140517.00739,312.15912633,363
2340000,-140684.020783,316.511106593,363
2342500,-140790.431829,315.072264459,363
2345000,-141731.850877,312.582083475,363
2347500,-140636.880406,317.9307791,363
2350000,-141041.873298,313.826417861,363
2352500,-141728.091073,313.911221262,363
2355000,-140443.168716,316.407452035,363
2357500,-140742.361604,318.138155812,363
2360000,-140709.142426,315.298816891,363
2362500,-140516.539687,311.71005893,363
2365000,-142018.319197,313.508728609,363
2367500,-141122.98734,313.105409981,363
2370000,-140632.866419,314.033577627,363
2372500,-140804.956456,313.235162558,363
2375000,-141004.971745,315.400908693,363
2377500,-141543.571246,312.396245528,363
2380000,-141168.043333,314.417549062,363
2382500,-141714.84305,317.980593656,363
2385000,-141325.411998,313.725656083,363
2387500,-140794.091508,311.610856505,363
2390000,-140802.719924,314.719485,363
2392500,-140690.773909,312.138120308,363
2395000,-140693.382876,317.776273883,363
2397500,-140864.06611,319.471232455,363
2400000,-140940.340694,316.686222085,363
2402500,-140689.932858,316.027191692,363
2405000,-139827.842051,311.974213,363
2407500,-141325.614674,311.395363052,363
2410000,-140931.227806,317.526606927,363
2412500,-140801.428596,310.990748902,363
2415000,-141416.218116,317.910274014,363
2417500,-140585.261655,314.243467074,363
2420000,-140668.211215,313.450471115,363
2422500,-140826.734841,314.314294432,363
2425000,-141305.513111,312.190482067,363
2427500,-140820.731819,313.793414333,363
2430000,-140960.749318,316.599109987,363
2432500,-141394.849845,311.420411313,363
2435000,-141164.591259,313.218759393,363
2437500,-140828.437076,314.681444041,363
2440000,-141121.793338,314.919449099,363
2442500,-140335.851586,312.906783976,363
2445000,-141027.787878,310.850757244,363
2447500,-140654.65734,309.768104539,363
2450000,-140725.293776,316.467585066,363
2452500,-140613.070273,311.251226189,363
2455000,-141162.031189,311.261141569,363
2457500,-141339.123045,316.747762911,363
2460000,-140506.332832,317.670166765,363
2462500,-140283.33345,313.818367564,363
2465000,-140596.449521,312.60267845,363
2467500,-140763.789326,313.905548266,363
2470000,-140479.170175,315.233217898,363
2472500,-140912.285812,312.931589648,363
2475000,-141024.820229,318.429249939,363
2477500,-140285.64477,312.176950016,363
2480000,-140431.845244,315.243803215,363
2482500,-140763.807661,312.893721201,363
2485000,-140587.23885,313.932937618,363
2487500,-140405.758097,316.686518394,363
2490000,-139830.821667,314.676395446,363
2492500,-140763.708108,313.355874894,363
2495000,-140626.937931,311.708960804,363
2497500,-141422.261429,316.481812237,363
2500000,-140713.015679,314.084601687,363
2502500,-140907.568117,319.955669508,363
2505000,-140928.461008,313.984520378,363
2507500,-140830.984285,314.028508566,363
2510000,-141133.348668,311.081680914,363
2512500,-140637.784282,310.211327781,363
2515000,-140931.629601,316.382170676,363
2517500,-140709.527822,313.650678644,363
2520000,-141325.183033,313.834139793,363
2522500,-140895.861594,313.891381218,363
2525000,-140859.112552,317.062459811,363
2527500,-140334.193499,316.870178305,363
2530000,-140532.046728,316.623513523,363
2532500,-140159.069671,314.784142565,363
2535000,-140897.988985,314.812810008,363
2537500,-140643.115946,314.740355027,363
2540000,-140424.9426,313.735680699,363
2542500,-141086.295877,314.99999453,363
2545000,-140157.981374,314.676432549,363
2547500,-139298.054014,312.536046075,363
2550000,-140555.875457,310.277198892,363
2552500,-140506.697034,315.517466835,363
2555000,-141214.138143,314.946505609,363
2557500,-140590.883563,314.687080197,363
2560000,-140830.875659,310.772173574,363
2562500,-141446.68967,313.181054156,363
2565000,-140703.126402,316.044174549,363
2567500,-140823.470132,317.406705824,363
2570000,-141020.309802,311.428338048,363
2572500,-141246.647513,314.194905356,363
2575000,-141393.494823,311.652858458,363
2577500,-140941.668327,308.835448182,363
2580000,-140773.791713,311.11084815,363
2582500,-140390.925903,314.717698194,363
2585000,-141076.562205,313.723741966,363
2587500,-141053.235457,314.67610372,363
2590000,-140785.710618,314.585313848,363
2592500,-140026.959791,317.510684319,363
2595000,-140839.481179,308.851634854,363
2597500,-139816.646216,315.09599499,363
2600000,-139757.72875,311.593758036,363
2602500,-140843.168841,308.54281401,363
2605000,-140396.418664,313.030802868,363
2607500,-141801.361406,313.719682057,363
2610000,-141301.588065,313.044930974,363
2612500,-141021.308277,317.257410854,363
2615000,-139990.577498,311.744068284,363
2617500,-140590.390529,314.713523592,363
2620000,-140141.280379,318.529459731,363
2622500,-140259.092964,314.784345465,363
2625000,-140323.636794,316.913723916,363
2627500,-141499.796682,316.279576009,363
2630000,-139889.317038,310.60658242,363
2632500,-141092.812633,314.254140512,363
2635000,-140842.207132,316.458137326,363
2637500,-140532.648458,312.852264453,363
2640000,-140737.563053,314.026428641,363
2642500,-140722.393066,316.048796532,363
2645000,-141971.893552,313.285003179,363
2647500,-141291.020606,315.682714949,363
2650000,-140563.447574,318.276894879,363
2652500,-141023.337017,314.178180962,363
2655000,-140311.314752,317.700481692,363
2657500,-140342.622392,312.76434953,363
2660000,-140292.714004,312.193064721,363
2662500,-140672.043829,317.947793088,363
2665000,-141272.258083,315.01382672,363
2667500,-140001.918795,312.717937075,363
2670000,-140136.806018,310.416452921,363
2672500,-141376.473663,314.022073248,363
2675000,-140726.6321,311.182376298,363
2677500,-140823.455989,315.84259637,363
2680000,-140770.491254,309.93305616,363
2682500,-140378.586274,315.495257461,363
2685000,-139696.677684,317.717116069,363
2687500,-140074.879271,313.157558536,363
2690000,-141193.027163,313.690987175,363
2692500,-140671.709008,313.777789264,363
2695000,-140533.766777,312.939837009,363
2697500,-140048.275409,313.609778796,363
2700000,-139956.7402,314.884390002,363
2702500,-139784.009046,316.136197651,363
2705000,-139733.860668,320.735780949,363
2707500,-140528.067268,315.209385264,363
2710000,-140557.357268,317.460191238,363
2712500,-140607.018726,314.250946084,363
2715000,-141849.136048,314.463085135,363
2717500,-141795.564372,313.743929351,363
2720000,-140732.511924,314.138797747,363
2722500,-141010.458035,317.817082861,363
2725000,-140278.124456,313.092880137,363
2727500,-140830.661272,319.864482157,363
2730000,-140773.635499,315.694358037,363
2732500,-140797.485204,310.051388492,363
2735000,-140271.067955,313.808860731,363
2737500,-140732.548141,312.702344129,363
2740000,-140825.785397,313.594252294,363
2742500,-140613.705496,318.522861267,363
2745000,-140458.445675,316.199684789,363
2747500,-141192.154881,314.830076798,363
2750000,-140657.837454,318.860018421,363
2752500,-140188.573567,311.860932424,363
2755000,-141269.411713,316.007929685,363
2757500,-141009.88647,316.383287041,363
2760000,-141253.533923,313.283204236,363
2762500,-141302.098542,311.810447289,363
2765000,-140894.085396,310.821468045,363
2767500,-140163.938602,315.051428099,363
2770000,-142492.072613,317.065927265,363
2772500,-141198.681794,313.525011629,363
2775000,-140891.997679,315.348227021,363
2777500,-141519.445019,315.172585435,363
2780000,-140798.442363,311.875940466,363
2782500,-140018.454526,309.63990551,363
2785000,-140681.345591,313.731436231,363
2787500,-140376.956176,310.126044039,363
