#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
1865000,-135626.882139,316.758983952,363
1867500,-136072.505223,310.351885316,363
1870000,-136063.109453,311.36102158,363
1872500,-136147.318641,315.711012956,363
1875000,-136017.558566,313.43928403,363
1877500,-135814.422851,312.429478225,363
1880000,-135829.699006,314.114081609,363
1882500,-135734.619016,311.598813482,363
1885000,-136391.898996,313.8442224,363
1887500,-136439.115368,314.299999343,363
1890000,-135944.38548,312.671615223,363
1892500,-136464.642604,313.823450572,363
1895000,-136263.494168,313.068598592,363
1897500,-136351.780657,308.26655963,363
1900000,-136446.675169,311.324204155,363
1902500,-136557.633518,317.699365136,363
1905000,-136412.080475,311.942996349,363
1907500,-136554.580726,316.420333726,363
1910000,-137209.3954,311.639083998,363
1912500,-136092.102085,318.720941304,363
1915000,-136560.727097,315.029771991,363
1917500,-135855.461034,313.140823347,363
1920000,-135916.251855,314.136758078,363
1922500,-135835.506059,315.789555565,363
1925000,-134927.611312,314.696620004,363
1927500,-136563.44199,311.046105838,363
1930000,-136101.964531,311.965345578,363
1932500,-136787.631669,312.758108603,363
1935000,-135980.535264,315.401061608,363
1937500,-135321.911351,318.069982089,363
1940000,-136255.555359,315.015185142,363
1942500,-135302.730311,313.212427453,363
1945000,-136327.763802,315.450281789,363
1947500,-135890.770765,318.31594219,363
1950000,-134732.567179,312.194241064,363
1952500,-134914.083636,313.421554821,363
1955000,-134733.029526,315.98860502,363
1957500,-135670.149436,311.122826363,363
1960000,-136462.301255,317.890555494,363
1962500,-135375.955496,318.421258114,363
1965000,-136215.808797,311.821290158,363
1967500,-136348.320812,312.398554413,363
1970000,-135944.439027,306.842135997,363
1972500,-136999.329834,318.412975463,363
1975000,-135024.525237,316.438414491,363
1977500,-135187.920308,317.222503589,363
1980000,-136606.090698,314.932384131,363
1982500,-136328.775131,312.376816983,363
1985000,-135705.246485,316.076978126,363
1987500,-136255.179242,311.793053134,363
1990000,-135477.972398,314.993677963,363
1992500,-135879.276011,310.593606241,363
1995000,-136403.129451,312.00149923,363
1997500,-135604.686754,315.907713735,363
2000000,-136323.141559,311.585920886,363
2002500,-136684.544177,313.856097665,363
2005000,-136584.679895,314.787408111,363
2007500,-135851.063759,317.900136932,363
2010000,-136422.765369,317.338058895,363
2012500,-135520.201927,315.38938744,363
2015000,-135138.439583,316.66708856,363
2017500,-136351.350253,310.980899398,363
2020000,-135737.697456,311.831083958,363
2022500,-136210.948623,310.335995126,363
2025000,-136027.901803,314.964807718,363
2027500,-135565.459913,312.810184348,363
2030000,-135467.314276,313.151213076,363
2032500,-135716.702182,316.362174328,363
2035000,-136430.880221,314.707327958,363
2037500,-136159.556115,315.190921678,363
2040000,-136068.263696,315.436062029,363
2042500,-135990.368839,313.995937248,363
2045000,-135044.137552,316.260700529,363
2047500,-135797.353337,311.258575561,363
2050000,-135446.136846,312.432551457,363
2052500,-136437.873469,313.691379595,363
2055000,-134917.006482,316.984122249,363
2057500,-135898.20592,312.608358402,363
2060000,-136192.229223,316.320545367,363
2062500,-136658.847014,317.490795673,363
2065000,-135884.735355,316.169073516,363
2067500,-136899.078994,317.453876146,363
2070000,-135807.869784,312.956311317,363
2072500,-135088.9762,316.474152856,363
2075000,-136273.119859,314.661025901,363
2077500,-135916.961074,311.032584843,363
2080000,-135730.864975,317.870278697,363
2082500,-135505.409707,313.041644508,363
2085000,-135717.35739,315.911300533,363
2087500,-135799.352579,312.310425362,363
2090000,-135456.066246,313.011526924,363
2092500,-137074.082873,313.321608749,363
2095000,-136047.932133,314.490688891,363
2097500,-136338.210557,309.282902502,363
2100000,-136572.935828,313.023541026,363
2102500,-136494.75715,312.939226603,363
2105000,-136284.98532,314.107570619,363
2107500,-135876.648598,313.448463173,363
2110000,-136182.500055,320.015555925,363
2112500,-136729.184096,313.379904196,363
2115000,-136157.299168,314.139145021,363
2117500,-136323.587308,316.799889553,363
2120000,-136250.074278,311.82796999,363
2122500,-136187.200975,314.78957575,363
2125000,-135722.340205,314.608675794,363
2127500,-136236.090418,311.408916014,363
2130000,-136330.845511,316.82353482,363
2132500,-136576.80412,312.042123898,363
2135000,-136595.275796,315.105137415,363
2137500,-136785.804719,316.145400312,363
2140000,-135448.089415,309.441184481,363
2142500,-136473.023992,318.549575335,363
2145000,-135575.779452,316.12488871,363
2147500,-137248.379538,317.367870948,363
2150000,-135870.463751,316.565975844,363
2152500,-135720.208373,314.614301381,363
2155000,-135880.233547,314.215943587,363
2157500,-135273.949219,316.000289443,363
2160000,-135643.236593,315.61938561,363
2162500,-135977.22225,313.464561248,363
2165000,-135241.425846,317.20583971,363
2167500,-136258.932265,313.332556198,363
2170000,-136070.98867,316.600317675,363
2172500,-135908.675347,316.428003722,363
2175000,-136557.111599,315.562125774,363
2177500,-136419.879854,309.63469704,363
2180000,-135079.839055,317.597258358,363
2182500,-135363.483155,312.844646957,363
2185000,-136168.531589,311.617524602,363
2187500,-136544.439807,315.350697259,363
2190000,-135771.820418,311.628180697,363
2192500,-136548.683406,312.294836092,363
2195000,-135683.567239,315.539386757,363
2197500,-136267.304848,315.600769573,363
2200000,-136530.274726,314.53306544,363
2202500,-135198.129238,312.016707253,363
2205000,-135515.831836,314.865210706,363
2207500,-136043.972898,312.81192957,363
2210000,-135307.755909,313.858060425,363
2212500,-135412.890545,310.935465666,363
2215000,-135549.958954,310.886005113,363
2217500,-135887.199783,315.545862726,363
2220000,-136620.838647,319.108959026,363
2222500,-136196.093909,310.513031269,363
2225000,-136848.028785,315.114062754,363
2227500,-135293.925111,318.962154932,363
2230000,-136077.925651,314.494424779,363
2232500,-136212.871758,312.293215922,363
2235000,-136435.246693,318.283497663,363
2237500,-135704.691194,317.178520517,363
2240000,-135747.797156,312.537269213,363
2242500,-135925.227269,312.756318845,363
2245000,-136235.559193,315.924574453,363
2247500,-136704.064014,314.684086786,363
2250000,-135703.795993,314.609424379,363
2252500,-135801.828922,313.399226776,362
2255000,-135962.302757,315.074629301,362
2257500,-135257.649729,313.342085401,362
2260000,-135946.30021,313.244092934,362
2262500,-135111.018453,316.74279927,362
2265000,-136495.44254,315.12136137,362
2267500,-136866.871048,311.336473115,362
2270000,-136295.39999,316.400972329,362
2272500,-135992.552845,317.606894924,362
2275000,-135756.985558,315.915778389,362
2277500,-135723.212508,312.446783505,362
2280000,-136035.854503,317.032516274,362
2282500,-136285.917484,312.562246156,362
2285000,-136159.651982,313.016686077,362
2287500,-136038.778164,313.48094638,362
2290000,-136618.839223,311.507571682,362
2292500,-136538.403842,316.864211609,362
2295000,-135675.561101,312.641691243,362
2297500,-136598.381295,316.019032767,362
2300000,-135891.281097,312.424462959,362
2302500,-136639.38671,314.398331475,362
2305000,-136337.44769,315.71514789,362
2307500,-135757.573924,313.23461697,362
2310000,-136072.792817,314.781580958,362
2312500,-135287.641908,310.274864214,362
2315000,-135285.846966,310.206957958,362
2317500,-135433.297812,316.186630698,362
2320000,-134973.010245,314.075596948,362
2322500,-135693.575538,313.442388821,362
2325000,-135863.77491,312.404417174,362
2327500,-135352.307315,317.74325183,362
2330000,-136263.1525,319.395570837,362
2332500,-136191.002898,315.312822888,362
2335000,-135287.278449,316.646842545,362
2337500,-135562.318329,314.93851911,362
2340000,-136720.304695,312.721604527,362
2342500,-136138.69482,311.08509692,362
2345000,-135885.052766,311.154948237,362
2347500,-135985.45288,311.546177105,362
2350000,-135645.771007,313.019763051,362
2352500,-135520.300476,315.103079976,362
2355000,-135667.922504,311.478016907,362
2357500,-135619.173997,316.67357663,362
2360000,-136415.007024,316.14815175,362
2362500,-135584.51533,315.870875654,362
2365000,-134650.805271,314.843891168,362
2367500,-136350.174488,312.782794607,362
2370000,-135857.71392,320.1084936,362
2372500,-136169.319322,313.54709781,362
2375000,-135426.864551,311.471032428,362
2377500,-135923.85279,315.209313427,362
2380000,-135992.922013,315.43008216,362
2382500,-136013.713577,311.479901281,362
2385000,-135849.124001,315.163193536,362
2387500,-135992.390124,313.677194637,362
2390000,-136196.352863,312.625481292,362
2392500,-135671.583838,317.5860953,362
2395000,-136567.13253,310.080180726,362
2397500,-135781.176423,310.144778448,362
2400000,-136077.427203,314.002068824,362
2402500,-135455.191936,311.527859477,362
2405000,-135389.498155,312.204647682,362
2407500,-135667.753642,314.254532892,362
2410000,-134673.06013,312.13083348,362
2412500,-135736.950698,315.020265422,362
2415000,-135926.168823,312.628858639,362
2417500,-136221.452987,312.281071711,362
2420000,-135806.381581,313.587412977,362
2422500,-136282.133881,315.716959376,362
2425000,-135983.678296,313.387030034,362
2427500,-135706.450696,315.059490449,362
2430000,-136098.925927,317.313069024,362
2432500,-135517.040262,315.903329136,362
2435000,-136018.531238,319.986258393,362
2437500,-135918.809404,316.279351825,362
2440000,-135546.272355,312.608564302,362
2442500,-136016.655096,313.141621661,362
2445000,-135842.686514,316.983271183,362
2447500,-136726.394179,310.514083925,362
2450000,-136218.944877,312.264847927,362
2452500,-135576.752933,314.324813104,362
2455000,-135283.1343,312.346920565,362
2457500,-135525.731091,313.917266961,362
2460000,-135361.977611,315.841534432,362
2462500,-136365.709721,314.383053536,362
2465000,-136553.744399,311.677423972,362
2467500,-135316.356334,313.694864741,362
2470000,-135696.197853,314.73459256,362
2472500,-135709.828307,313.090602809,362
2475000,-136117.031608,312.195916263,362
2477500,-136378.846051,315.262928813,362
2480000,-136523.942398,312.383528615,362
2482500,-136015.398952,310.941425052,362
2485000,-135960.736781,313.578349392,362
2487500,-135979.304352,313.944892048,362
2490000,-135889.924391,317.176127217,362
2492500,-136606.152698,315.297023188,362
2495000,-135998.036209,314.61716016,362
2497500,-135636.122454,315.835641822,362
2500000,-136571.765288,318.988889436,362
2502500,-135923.492745,313.645689655,362
2505000,-135772.008106,312.068052478,362
2507500,-136384.62118,310.155489156,362
2510000,-135983.925937,315.214678343,362
2512500,-135488.916116,314.408593732,362
2515000,-135605.009961,315.515034966,362
2517500,-135531.634803,314.386942321,362
2520000,-135423.824886,312.291941974,362
2522500,-135744.718001,312.804111552,362
2525000,-136547.85289,316.808413437,362
2527500,-136194.228512,313.882033173,362
2530000,-136647.656426,315.229446127,362
2532500,-135684.412494,312.743511113,362
2535000,-136501.828173,315.275808239,362
2537500,-136079.258639,313.4478236,362
2540000,-135622.608798,313.361606422,362
2542500,-135519.572274,317.837876082,362
2545000,-135970.788868,312.957029385,362
2547500,-136003.683552,313.00038421,362
2550000,-135370.36844,309.775036401,362
2552500,-135817.446823,314.091602797,362
2555000,-135842.109926,315.428215351,362
2557500,-135122.837569,315.050394465,362
2560000,-135563.530191,316.150086398,362
2562500,-136502.172416,316.017167459,362
2565000,-136054.451668,313.497735624,362
2567500,-136341.459843,315.446923332,362
2570000,-136562.688265,315.488919144,362
2572500,-136544.558281,310.420996086,362
2575000,-135520.590162,317.478506632,362
2577500,-135322.538543,315.180234601,362
2580000,-135583.497336,316.219891748,362
2582500,-135724.996556,314.119556746,362
2585000,-136054.401525,313.862879889,362
2587500,-135559.017,313.940828393,362
2590000,-136240.726414,314.386503849,362
2592500,-136094.012133,314.31530642,362
2595000,-135754.907623,315.199991076,362
2597500,-136231.809648,310.053930833,362
2600000,-135722.688066,315.388040178,362
2602500,-135981.61876,314.071137565,362
2605000,-135697.617833,313.926235047,362
2607500,-136355.452469,314.648390366,362
2610000,-135673.288723,314.082596566,362
2612500,-135658.898294,312.534430742,362
2615000,-136188.97289,313.747256336,362
2617500,-135459.145913,319.233227556,362
2620000,-136385.787059,309.765943586,362
2622500,-136268.021002,315.168515055,362
2625000,-135369.133842,315.136958554,362
2627500,-135796.894272,314.490767521,362
2630000,-135728.574765,313.04611396,362
2632500,-135993.313123,317.722761043,362
2635000,-135157.032038,316.30209948,362
2637500,-136109.066625,315.987890651,362
2640000,-135608.499055,316.27716081,362
2642500,-136109.983323,312.997653581,362
2645000,-135897.647229,310.706079165,362
2647500,-136071.745915,311.67113614,362
2650000,-136228.697602,315.19378706,362
2652500,-134626.319114,315.098425797,362
2655000,-135609.054355,315.599350808,362
2657500,-136208.622286,312.695805839,362
2660000,-136076.468971,314.348583205,362
2662500,-136201.520108,313.023308573,362
2665000,-135890.35145,316.483748687,362
2667500,-135768.922074,312.593823665,362
2670000,-136331.185538,316.669627138,362
2672500,-136089.7207,318.049751408,362
2675000,-135609.166869,318.466577953,362
2677500,-137221.07231,314.733289024,362
2680000,-135950.75297,315.810601451,362
2682500,-136329.055012,314.625413957,362
2685000,-136555.492207,314.810132744,362
2687500,-136711.545916,314.761818006,362
2690000,-136274.67699,313.082419909,362
2692500,-135266.642693,314.198818766,362
2695000,-136262.03616,313.951568281,362
2697500,-137286.481583,314.693531727,362
2700000,-136239.427486,312.572743925,362
2702500,-135600.604206,313.343456713,362
2705000,-136109.965701,314.408172097,362
2707500,-135362.638601,317.237865061,362
2710000,-136763.458993,311.874679327,362
2712500,-136194.279999,315.467946433,362
2715000,-136435.487968,313.257119767,362
2717500,-135246.488275,314.85716459,362
2720000,-134849.820304,312.55238961,362
2722500,-136177.586925,314.18254892,362
2725000,-136234.080487,312.084356819,362
2727500,-136609.926452,314.62958523,362
2730000,-136222.774579,317.945263163,362
2732500,-136468.272925,315.233057779,362
2735000,-134911.938867,312.890481395,362
2737500,-135628.506387,315.304252498,362
2740000,-135004.131432,314.539908431,362
2742500,-135774.155311,316.270257102,362
2745000,-135704.701245,311.238814418,362
2747500,-134927.948336,315.070508153,362
2750000,-135557.335101,313.99421825,362
2752500,-135226.791931,313.130202744,362
2755000,-134833.926678,316.551772647,362
2757500,-135848.742886,315.896547064,362
2760000,-135728.214631,312.311392396,362
2762500,-135813.161053,313.448958245,362
2765000,-136205.418329,310.369894756,362
2767500,-135771.468326,315.306188559,362
2770000,-136307.444087,317.430420893,362
2772500,-136354.120141,310.966153854,362
2775000,-135647.408625,313.701727911,362
2777500,-136362.93836,313.575156559,362
2780000,-135867.108703,316.047933012,362
2782500,-135557.962362,313.896447647,362
2785000,-135133.684253,315.366877196,362
2787500,-135486.842366,315.805390688,362
