#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
6082500,-120155.680878,311.144298714,366
6085000,-120342.032644,316.594119897,366
6087500,-120020.614574,315.542727559,366
6090000,-119616.141854,311.94988594,366
6092500,-120249.005226,314.277069165,366
6095000,-120251.69138,314.102689868,366
6097500,-119236.704444,314.864584695,366
6100000,-120044.230449,312.086154277,366
6102500,-120257.087279,310.159659731,366
6105000,-119474.320706,313.966271507,366
6107500,-120111.183585,313.645403518,366
6110000,-120097.257559,313.980903445,366
6112500,-119710.473621,313.648033854,366
6115000,-119996.989266,315.806322723,366
6117500,-120439.621838,313.748643768,366
6120000,-120179.952342,318.529276748,366
6122500,-119547.841265,315.135418629,366
6125000,-120068.401716,313.784088509,366
6127500,-119309.938934,312.523532097,366
6130000,-119215.245681,315.771025928,366
6132500,-119918.239303,315.956601248,366
6135000,-120020.883832,312.210256226,366
6137500,-120175.251226,316.584013568,366
6140000,-119651.255423,316.428679305,366
6142500,-120115.628158,311.906758068,366
6145000,-120108.53972,317.06253857,366
6147500,-119103.432142,315.866331162,366
6150000,-120601.616722,316.931751162,366
6152500,-119975.640092,315.965831238,366
6155000,-118783.906409,316.186107414,366
6157500,-119812.141013,316.066161561,366
6160000,-119698.723852,311.917247104,366
6162500,-119270.984358,314.610845328,366
6165000,-120254.534796,310.268700897,366
6167500,-120345.58958,315.461952511,366
6170000,-120841.146678,313.072727362,366
6172500,-119656.114958,314.322477659,366
6175000,-120876.078519,308.574233509,366
6177500,-120194.060141,313.141277209,366
6180000,-119773.687494,315.060640708,366
6182500,-119423.386564,311.027875312,366
6185000,-120501.852117,312.087224311,366
6187500,-120470.361003,314.190288831,366
6190000,-120307.464941,311.016308831,366
6192500,-120069.784298,315.506598986,366
6195000,-119259.46377,311.444742771,366
6197500,-119730.372521,313.998201369,366
6200000,-120140.721749,315.587185887,366
6202500,-119731.893943,313.406873878,366
6205000,-119969.228272,314.465517117,366
6207500,-119606.085047,310.609969021,366
6210000,-119353.306227,314.809752125,366
6212500,-120142.048259,310.613524868,366
6215000,-119141.523296,314.462853757,366
6217500,-119449.196639,315.024412616,366
6220000,-119956.126762,312.578214493,366
6222500,-120647.903921,311.914808087,366
6225000,-120504.504644,316.327278646,366
6227500,-120082.475987,313.835908526,366
6230000,-120207.730145,314.67154396,366
6232500,-119466.38912,312.331739242,366
6235000,-120045.033278,317.330358072,366
6237500,-119654.171198,315.962682614,366
6240000,-120121.662866,313.319678409,366
6242500,-120254.627607,311.820152667,366
6245000,-119616.104354,316.60569359,366
6247500,-120688.429802,316.029312909,366
6250000,-120488.788267,317.503222606,366
6252500,-120532.234495,311.880883934,366
6255000,-119374.237807,313.573743818,366
6257500,-119288.86872,314.091260022,366
6260000,-119217.483107,315.530910321,366
6262500,-119858.903583,315.084611699,366
6265000,-120275.474969,315.805968985,366
6267500,-119573.294892,315.368367766,366
6270000,-120143.003498,315.566946952,366
6272500,-120005.947768,318.682894798,366
6275000,-120658.444351,314.70150693,366
6277500,-120632.761899,313.255760471,366
6280000,-120076.264819,316.588900584,366
6282500,-119837.608831,316.894482365,366
6285000,-120363.605924,316.48121633,366
6287500,-119754.515926,312.308696207,366
6290000,-119192.059201,316.522881112,366
6292500,-120241.654809,316.988437496,366
6295000,-120059.671421,311.717009139,366
6297500,-119091.588441,315.150078299,366
6300000,-119603.829508,313.299769384,366
6302500,-119374.67166,312.507881327,366
6305000,-119835.079545,314.532301148,366
6307500,-119312.687957,311.189877056,366
6310000,-119473.859029,314.86733657,366
6312500,-119394.118321,311.221983424,366
6315000,-120249.75649,313.007917627,366
6317500,-119723.219269,312.404796719,366
6320000,-119624.311224,315.62719251,366
6322500,-119624.364783,312.305185443,366
6325000,-119876.321044,313.030340782,366
6327500,-119866.819726,319.875081079,366
6330000,-119910.881949,316.861173895,366
6332500,-119607.400004,314.109458501,366
6335000,-119596.246608,314.613828177,366
6337500,-119340.210446,317.787874561,366
6340000,-120184.07385,312.718708697,366
6342500,-118965.891619,313.9209662,366
6345000,-120476.7021,313.621534465,366
6347500,-119437.260098,314.728393731,366
6350000,-120587.067445,312.773826707,366
6352500,-119504.521417,315.450298683,366
6355000,-119466.230377,311.506250507,366
6357500,-119292.632423,309.337556244,366
6360000,-121140.629582,315.455146477,366
6362500,-119938.671559,311.789332775,366
6365000,-120593.503323,311.380428257,366
6367500,-119896.937677,314.569222092,366
6370000,-120328.965737,311.726060004,366
6372500,-120291.42753,312.203682517,366
6375000,-120411.959534,313.728248778,366
6377500,-120728.682981,311.608302412,366
6380000,-119593.23576,314.329404326,366
6382500,-119469.110915,313.872045075,366
6385000,-121087.622036,312.491796157,366
6387500,-119854.189559,313.214621292,366
6390000,-120025.198337,313.520659649,366
6392500,-120027.199863,313.988239272,366
6395000,-118959.181439,316.27596744,366
6397500,-119844.784168,315.166030358,366
6400000,-119538.370409,318.046461526,366
6402500,-120291.831834,313.712160389,366
6405000,-120207.586347,314.412380254,366
6407500,-120317.99135,312.131495654,366
6410000,-120103.992506,315.521259535,366
6412500,-120046.503115,313.398466356,366
6415000,-120042.264307,311.527710055,366
6417500,-120323.339206,316.285743508,366
6420000,-119601.916556,313.667345391,366
6422500,-119998.595474,314.868603357,366
6425000,-120128.798466,311.361619945,366
6427500,-119870.776051,317.561265597,366
6430000,-119755.515499,311.530591749,366
6432500,-119798.708631,314.408382754,366
6435000,-120980.891177,312.510758932,366
6437500,-120077.539159,312.592809339,366
6440000,-120275.052953,317.019142886,366
6442500,-119626.83468,316.420881513,366
6445000,-119541.727204,315.76048652,366
6447500,-119028.405066,313.129992868,366
6450000,-120208.39191,313.938428638,366
6452500,-118769.406451,317.776849974,366
6455000,-119986.973978,313.375084329,366
6457500,-120300.243651,315.487184164,366
6460000,-120245.958382,314.07068713,366
6462500,-120074.847881,315.175596263,366
6465000,-120772.782907,313.387644995,366
6467500,-120620.39211,311.417905781,366
6470000,-119898.747664,311.265219334,366
6472500,-119295.274438,315.787003174,366
6475000,-119653.7233,313.400009665,366
6477500,-120172.117305,310.581965986,366
6480000,-121009.865043,313.372361901,366
6482500,-119964.403994,316.30735563,366
6485000,-118874.5255,313.927904609,366
6487500,-119756.603442,319.161416662,366
6490000,-119440.40969,310.82462533,366
6492500,-118818.159488,312.021795605,366
6495000,-119587.517833,312.759588143,366
6497500,-119793.660924,315.577664746,366
6500000,-118796.219913,310.972458491,366
6502500,-119728.257987,314.387489187,366
6505000,-119278.681654,315.384222287,366
6507500,-119951.328686,312.45995308,366
6510000,-120052.117096,313.536245939,366
6512500,-120265.722925,317.245527005,366
6515000,-119875.359398,315.752349601,366
6517500,-119405.438857,320.140799197,366
6520000,-119407.247799,316.353372483,366
6522500,-120227.306016,315.633505627,366
6525000,-119022.199524,312.312935663,366
6527500,-120326.843562,313.410857088,366
6530000,-119577.972186,316.403301301,366
6532500,-119605.500487,313.398720646,366
6535000,-119885.923527,320.713014226,366
6537500,-119553.401302,315.001099678,366
6540000,-119941.996979,314.459961325,366
6542500,-119529.455569,318.408574046,366
6545000,-120445.299216,312.869107092,366
6547500,-119757.364943,315.217144866,366
6550000,-119715.099985,317.150275668,366
6552500,-119823.808393,314.433160133,366
6555000,-119448.386822,314.38995356,366
6557500,-120719.417279,308.79017066,366
6560000,-119803.786606,314.089460483,366
6562500,-119693.104335,317.637399896,366
6565000,-119926.303339,316.588349046,366
6567500,-120157.117856,313.677809416,366
6570000,-120065.265858,316.318987876,366
6572500,-119254.064225,313.94191333,366
6575000,-119729.924531,314.205705574,366
6577500,-120422.939398,313.127055184,366
6580000,-119939.755312,311.421494456,366
6582500,-119584.242903,314.819641742,366
6585000,-119874.140495,311.755318781,366
6587500,-120000.323446,314.682765785,366
6590000,-120076.533805,314.585302801,366
6592500,-120101.527935,312.337639465,366
6595000,-120593.435178,313.904457376,366
6597500,-119494.224665,311.154694632,366
6600000,-120376.113248,314.375487016,366
6602500,-119743.256563,314.401970243,366
6605000,-120212.292302,316.402475731,366
6607500,-120261.679053,317.693952371,366
6610000,-120157.363378,312.371209477,366
6612500,-120284.858677,316.850070706,366
6615000,-119372.423935,318.364338515,366
6617500,-119081.321525,312.706914397,366
6620000,-120077.400299,314.928272686,366
6622500,-119758.214358,311.807079632,366
6625000,-119240.196135,313.19693491,366
6627500,-118927.798987,316.97540449,366
6630000,-119603.439257,316.139471314,366
6632500,-120439.261259,315.678672387,366
6635000,-120232.311507,312.754039336,366
6637500,-119604.142116,316.264119679,366
6640000,-119576.703262,315.368826197,366
6642500,-119026.961563,310.916800502,366
6645000,-119343.051137,309.182065682,366
6647500,-119418.479428,315.748895033,366
6650000,-120113.823947,317.999275053,366
6652500,-119753.109718,311.973055618,366
6655000,-119678.659422,318.307989774,366
6657500,-119726.750282,311.577364917,366
6660000,-119669.79479,314.107889322,366
6662500,-120081.728515,315.754745929,366
6665000,-119865.79195,314.321650232,366
6667500,-120721.185776,312.62389567,366
6670000,-119791.609043,315.408819863,366
6672500,-120154.85227,317.967266306,366
6675000,-119964.771192,316.661884072,366
6677500,-119446.653668,311.665543343,366
6680000,-120454.016977,314.742136242,366
6682500,-120264.401254,318.419117103,366
6685000,-119876.807145,314.204291932,366
6687500,-119434.113471,315.57406277,366
6690000,-119221.98971,315.640088148,366
6692500,-119676.616575,313.908425623,366
6695000,-119773.151071,314.309464737,366
6697500,-119712.064266,313.929881633,366
6700000,-120047.077695,314.385903352,366
6702500,-119715.239062,311.23363541,366
6705000,-120156.277879,314.571125876,366
6707500,-119235.876098,314.603893799,366
6710000,-120592.653185,313.510674667,366
6712500,-119762.607728,315.142745973,366
6715000,-119673.660819,311.763749132,366
6717500,-121006.008017,312.670221038,366
6720000,-120121.734393,315.924102483,366
6722500,-119351.333261,312.581454354,366
6725000,-119374.812882,312.238022633,366
6727500,-118642.043593,316.539872274,366
6730000,-118979.074777,317.932188378,366
6732500,-119487.42538,308.946165368,366
6735000,-119007.858905,316.317330381,366
6737500,-119632.925026,317.894405197,366
6740000,-119867.056568,313.50051776,366
6742500,-120296.635262,308.01016049,366
6745000,-119443.547061,317.800572688,366
6747500,-119325.240627,313.445453742,366
6750000,-118837.836995,318.232312662,366
6752500,-119740.197146,315.340013593,366
6755000,-119897.902364,314.031251878,366
6757500,-119981.306383,313.346512953,366
6760000,-119335.314158,314.902861604,366
6762500,-119006.937851,312.854040924,366
6765000,-119259.550553,314.334691258,366
6767500,-120010.355337,309.962683162,366
6770000,-119618.907899,312.018580574,366
6772500,-119931.552441,312.33346545,366
6775000,-119205.757642,316.113421803,366
6777500,-120231.677458,311.16841012,366
6780000,-120087.803829,314.563094865,366
6782500,-120321.027019,316.305211356,366
6785000,-120043.749799,317.67537542,366
6787500,-119541.26347,312.782456516,366
6790000,-119641.301957,314.633787678,366
6792500,-119564.709421,314.106390257,366
6795000,-119898.770236,314.956236189,366
6797500,-119091.677951,312.211816223,366
6800000,-118458.829446,311.703061262,366
6802500,-119607.973809,314.688434427,366
6805000,-120190.138268,316.516512142,366
6807500,-120157.778651,316.254494406,366
6810000,-119835.077013,315.844934557,366
6812500,-119343.155877,313.630669973,366
6815000,-119488.2713,317.038171719,366
6817500,-119703.168305,314.95346845,366
6820000,-120494.954095,310.491268682,366
6822500,-120766.77754,313.710487561,366
6825000,-119602.259391,313.622677424,366
6827500,-119428.470117,314.989713077,366
6830000,-118671.630278,316.599966568,366
6832500,-119933.080965,314.682916404,366
6835000,-119732.919375,310.969605714,366
6837500,-119799.700574,311.916946996,366
6840000,-119658.719678,315.872191399,366
6842500,-120343.804593,314.497219443,366
6845000,-119889.658265,311.735448858,366
6847500,-119506.218199,316.732950626,366
6850000,-119844.441552,317.229272117,366
6852500,-120139.628198,315.600006069,366
6855000,-120078.599649,313.453798883,366
6857500,-119666.591556,309.283992985,366
6860000,-118715.49959,312.928282685,366
6862500,-119712.418641,312.028004225,366
6865000,-119014.875275,313.073868308,366
6867500,-120054.489569,314.28361673,366
6870000,-119383.202808,313.564881885,366
6872500,-119686.363219,312.18822968,366
6875000,-120507.999153,315.364695838,366
6877500,-120048.869911,314.809070139,366
6880000,-120322.949067,315.427177123,366
6882500,-119433.229605,314.469270452,366
6885000,-119439.518636,312.921454974,366
6887500,-120023.46283,313.545906699,366
6890000,-119496.872631,315.668948754,366
6892500,-121022.246938,312.547595674,366
6895000,-119922.282402,315.43157777,366
6897500,-120006.244173,316.551153557,366
6900000,-120154.512859,314.919319539,366
6902500,-119942.771205,313.583123506,366
6905000,-119858.737337,316.138744538,366
6907500,-119773.875868,314.024843814,366
6910000,-119712.862078,316.504197907,366
6912500,-119946.376694,316.141033292,366
6915000,-119353.469064,317.35840868,366
6917500,-119618.345991,316.556896426,366
6920000,-120408.155147,312.739322105,366
6922500,-119485.882227,309.740832096,366
6925000,-120328.052433,316.855702882,366
6927500,-120669.855076,312.941413776,366
6930000,-119914.799486,315.075214583,366
6932500,-119606.264231,311.815820662,366
6935000,-120450.209889,312.402798792,366
6937500,-119278.556612,316.055952997,366
6940000,-120077.233493,314.171826556,366
6942500,-119184.812051,313.47745032,366
6945000,-119378.425274,316.386243946,366
6947500,-119902.208846,319.445520764,366
6950000,-119689.36432,316.544013494,366
6952500,-120139.247367,313.619047718,366
6955000,-119251.741785,313.114128978,366
6957500,-119353.136139,313.298671344,366
6960000,-119597.153228,313.603656186,366
6962500,-119407.510866,319.530403287,366
6965000,-119804.912355,315.737158229,366
6967500,-119265.842998,309.211453188,366
6970000,-120471.878589,310.356595812,366
6972500,-120038.414461,316.845970562,366
6975000,-119297.594402,313.520397273,366
6977500,-118987.878754,315.121136524,366
6980000,-119270.263154,313.625090489,366
6982500,-119390.992471,309.898243256,366
6985000,-120157.225205,315.355601896,366
6987500,-118990.434867,311.973505236,366
6990000,-119313.011326,316.462346144,366
6992500,-120071.942144,312.101993301,366
6995000,-119981.865473,316.327445213,366
6997500,-119658.137322,316.156063047,366
7000000,-120624.683001,312.302632546,366
7002500,-120451.447221,315.573362392,366
7005000,-120058.119633,312.387159507,366
